filename,mean,median,std,variance,minimum,maximum,peak_to_peak,rms,mean_absolute_value,maximum_absolute_value,skewness,kurtosis,q01,q05,q25,q75,q95,q99,abs_q50,abs_q90,abs_q95,abs_q99,abs_q999,mean_absolute_diff,std_diff,rms_diff,max_absolute_diff,zero_crossing_count,turning_point_count,rainflow_cycle_count,rainflow_total_count,range_mean,range_std,range_median,range_max,range_q75,range_q90,range_q95,range_q99,weighted_range_mean,fatigue_power_2,fatigue_power_2_per_cycle,fatigue_power_3,fatigue_power_3_per_cycle,fatigue_power_4,fatigue_power_4_per_cycle,fatigue_power_5,fatigue_power_5_per_cycle,fatigue_power_6,fatigue_power_6_per_cycle,fatigue_power_7,fatigue_power_7_per_cycle,fatigue_power_8,fatigue_power_8_per_cycle,large_cycle_count_above_q75,large_cycle_weighted_count_above_q75,large_cycle_count_above_q90,large_cycle_weighted_count_above_q90,large_cycle_count_above_q95,large_cycle_weighted_count_above_q95,large_cycle_count_above_q99,large_cycle_weighted_count_above_q99,damage
train11.csv,7.9354786033941,7.955661,4.63180149310024,21.453585071485612,-13.06952,32.471573,45.541093000000004,9.188329866543274,8.102746596565725,32.471573,-0.18456172785085836,-0.35606409566486574,-2.771646,0.1578483,4.6009855,11.761026,14.809572,16.85469,7.955661,13.733864,14.809572,16.85469,21.395618,0.5747286707000285,0.7197281614356176,0.7197281614633151,5.5358514,8594.0,349444.0,183371.0,183361.0,0.9119286669160609,1.0322164395976012,0.7610730999999995,45.541093000000004,1.1990089999999984,1.6326940000000008,2.0663777999999997,3.91166133,0.9107327904748828,340061.39420950424,1.8546004559830294,2576913.830907587,14.05377278105806,49613002.582508266,270.57554541319183,1345435056.720279,7337.629358043853,42692679977.596016,232834.02674285162,1485762689241.1157,8102937.316229273,54902459261027.25,299422773.9869833,45643.0,45633.5,18292.0,18283.0,9164.0,9155.0,1834.0,1825.5,0.056409053
train12.csv,-1.5447622467630022,-0.5107482,4.242997908846007,18.00303125447159,-36.812668,21.858004,58.670672,4.5154536486931045,2.85225161342107,36.812668,-1.4040995019596085,2.048830035638048,-14.018736,-11.850314,-2.2837512,0.777549,3.409417,5.692637,1.5343705,8.567921,11.854567,14.022987,18.644701,0.5028166755797661,0.643919572607477,0.6439195730259767,9.375231999999999,64605.0,324856.0,173389.0,173377.0,0.8438535867294295,0.9704183220317613,0.6505264,58.670672,1.08846233,1.63269355,2.07062965,4.247553999999999,0.8426617247277264,279892.14157817635,1.6143556618131376,1811774.962120206,10.449915283573981,34881561.20430571,201.18909200358587,1116288985.1038413,6438.50675178277,45021845191.50877,259675.99619043342,2063554974255.6943,11902126.431162694,102411435818027.56,590686399.107307,43225.0,43214.0,17298.0,17288.0,8667.0,8657.0,1733.0,1724.0,0.054978382
train13.csv,0.020318925604689207,0.18335913,2.918788630322143,8.519327068497812,-21.768717,19.656631,41.425348,2.9188593537948244,2.0364827157620784,21.768717,-0.11364566401968226,0.8448434548023016,-7.2190356,-5.6968884,-1.1261971,1.0422239,5.527879,6.7226367,1.0592312,5.6299224,6.390996,7.4316254,8.749179131000222,0.5419926943783151,0.6949876519751389,0.6949876519793076,8.04441704,107691.0,340915.0,180906.0,180887.0,0.8719254828763338,0.8874450414035834,0.65477814,41.425348,1.190506,1.7389885999999999,2.17267276,3.6948195984999996,0.8706049980496996,272974.98485573096,1.5090912274277917,1398125.0211497992,7.729273088446374,23390413.22674178,129.3095315127222,652777924.3571498,3608.76085267128,21505124293.850044,118887.06371298128,758163315349.5363,4191364.3067193124,27672869224285.41,152984289.7736455,45226.0,45207.5,18024.0,18008.5,8887.0,8875.5,1810.0,1799.5,0.028620288
train14.csv,-2.909583395633431,-3.040573,2.901234259821228,8.417160230360428,-20.387941,18.265228,38.653169000000005,4.108872809726068,3.4691296764563417,20.387941,0.35187324427933075,1.096097249680469,-9.150418,-6.8459396,-4.8816047,-1.1697781,2.1976523,4.612678,3.2404077,6.497291,6.935227,9.354505,14.023395668003548,0.41559003820087104,0.5397878650760243,0.5397878651185436,6.8666670000000005,16955.0,316497.0,170095.0,170085.0,0.7110328239879833,1.0104226867148047,0.5442309999999999,38.653169000000005,0.8716202300000001,1.3095563000000006,1.7432410000000003,4.145510506,0.709960512124091,254528.80372905743,1.496480017221139,2116212.412381139,12.442087264492102,36698326.528567486,215.76462667823432,849003797.492085,4991.644163165975,22773482139.915627,133894.7122904173,667717470580.724,3925786.933478696,20743700818572.26,121960789.12645008,42522.0,42512.5,16857.0,16847.5,8504.0,8494.5,1701.0,1692.5,0.035544524
train15.csv,-4.097311944669335,-4.9501653,4.974653287566468,24.74717533149587,-31.82583,23.473158,55.298988,6.444776218258155,5.48158741437689,31.82583,0.6021279201326087,0.8630630583664112,-13.951238,-11.969897,-6.7997007,-1.2723529,5.785645,9.365665,5.3795977,10.558297,11.986904,14.155325,18.394375,0.47183671231801394,0.6022250289867294,0.6022250289972273,6.9559535000000015,16294.0,328587.0,175880.0,175861.5,0.7808898329280533,0.9039058855439851,0.6505259999999993,55.298988,0.9821670000000005,1.5221464000000005,1.853787413,3.477977621000001,0.7795716470789003,243679.2032853461,1.385631325135667,1716856.0271336443,9.762546248801725,36825665.17755559,209.40151868120986,1212092906.8501754,6892.315298403433,48291498548.69993,274599.6056481943,2145507280737.8223,12199982.831590895,102041743703336.69,580239243.4008392,43935.0,43918.0,17505.0,17488.5,8794.0,8779.0,1759.0,1748.0,0.051323979
train16.csv,-6.39561189379945,-5.6065373,9.9425281820323,98.8538666505065,-55.69706,28.331377,84.028437,11.821916855849372,9.418733189674608,55.69706,-0.13966718351764223,0.4138044238034273,-30.823997,-24.271967,-12.048024,-1.2484365,10.864959,16.877012,7.685671,20.011656,24.271967,30.823997,39.7698,0.4957343364934167,0.6447204092516521,0.644720409666739,9.166894,7179.0,305683.0,162990.0,162978.5,0.885816715225161,1.537054360417012,0.5442320000000009,84.028437,0.9821673000000004,1.6326935000000002,2.3937666165000007,5.897254733,0.8837995253629098,495024.62368772127,3.0373615150938393,8245983.156227579,50.5955273623673,291334881.35418326,1787.5663437458516,14087997439.447126,86440.83384892563,804325198588.261,4935161.377655709,50725674190225.94,311241508.48256636,3414771435908819.0,20952281656.223484,40607.0,40596.5,16264.0,16254.0,8150.0,8140.5,1630.0,1621.5,0.61202604
train17.csv,-6.190596466655104,-5.421584,10.358194617430582,107.2921957325679,-49.495808,28.950016,78.445824,12.067132233697059,9.374906653994415,49.495808,-0.47761053739651765,1.1948580776263333,-34.236073,-28.228271,-9.031367,-1.8245562,11.819489,15.641863,7.500717,19.728912,28.232523,34.236073,44.397892,0.43522482044544425,0.5744796135170726,0.5744796138557232,11.547905,7225.0,314123.0,166830.0,166816.5,0.759760190207277,1.2718611109538165,0.5442280000000039,78.445824,0.8716204999999988,1.4158512000000005,1.9600819999999999,4.910835700000001,0.7580707317095012,350986.4224414715,2.1040270143629165,5233263.844819764,31.371380198120473,190585549.67960253,1142.4862029811352,9811232799.603466,58814.522541855666,588572173058.2561,3528261.131592235,38110045014412.445,228454889.1411368,2576660096548292.5,15446074558.261877,41699.0,41687.0,16680.0,16668.5,8322.0,8311.5,1668.0,1661.0,0.423558906
train18.csv,4.061950140234935,3.0272858,10.873316431167355,118.229010212294,-34.129246,37.60297,71.732216,11.607258468477756,8.616601575833204,37.60297,-0.07211562390886436,0.4748532113300237,-24.524418,-15.140681,-0.31463364,9.294448,23.946173,28.10869,6.30968,22.130651,24.634964,28.11294,32.241444,0.4699989216468125,0.6225820460026272,0.6225820462183451,11.569164400000002,15256.0,298599.0,160651.0,160640.5,0.8516948813380684,1.4453040362176275,0.5442309999999999,71.732216,0.9779150000000003,1.6326934,2.508566000000001,6.3266879,0.8501134625093735,438386.4263967903,2.728990674187333,6011826.531095606,37.42410245919059,192317477.2573743,1197.1917247355075,8911237264.706535,55473.16688323639,486381782780.7317,3027765.6181394584,28742114012639.297,178921965.58551112,1772909421978557.2,11036503384.75389,40128.0,40119.5,16005.0,15996.5,8029.0,8020.5,1607.0,1601.0,0.375658256
train19.csv,-0.015160703197088366,-0.15412797,3.1031879630466754,9.629775533997774,-18.483664,19.99518,38.478844,3.1032249968249497,2.3676865062365855,19.99518,0.09523808693701417,0.8081065030018806,-7.2716513,-5.0734673,-1.9101238,1.8697317,5.2881837,7.903044,1.882487,5.173385,6.249092,8.6428585,12.397203,0.5467922190016538,0.6917531750906534,0.6917531750923924,8.7034465,54080.0,346859.0,180615.0,180603.0,0.8809386061244139,1.042010993752238,0.65477816,38.478844,1.0884624,1.63269346,2.0706293999999996,4.3538493472,0.8796956515506996,329999.65407009097,1.8272102571390894,2316417.166984932,12.826017103729905,36928804.664383784,204.4750345475091,816233648.0735953,4519.491083058395,21132314829.76486,117009.76633702019,601432344019.328,3330134.848365354,18212395406818.59,100842153.26887476,45036.0,45024.5,18033.0,18021.5,9030.0,9018.5,1807.0,1796.5,0.033974091
train20.csv,-8.254081131711004,-8.255944,9.115645027425586,83.0949842660288,-39.69805,23.130886,62.828936,12.297350917774788,10.242549157799617,39.69805,0.11107843874320665,0.5784484338919351,-27.88228,-25.080341,-11.955016,-4.5653768,8.670495,15.320319,8.774665,22.461227,25.080341,27.88228,32.015038,0.590535139383634,0.7415690334682139,0.7415690338206946,10.21709,6985.0,353765.0,183968.0,183959.5,0.9339321733638951,1.0519728467627254,0.7610729999999997,62.828936,1.1947580000000002,1.7389899999999994,2.1769250000000007,4.1370066649999995,0.9327357099347358,353818.8999680013,1.923352150707092,2727396.1115575233,14.826068300672285,66825438.06380619,363.26168566345416,2652490949.41012,14418.885403635692,127231120910.69815,691625.7160445541,6650883978776.019,36154066.40470331,363657662506716.44,1976835458.3846796,45522.0,45514.0,18380.0,18372.5,9193.0,9185.5,1840.0,1833.0,0.115031186
train21.csv,-0.1419380049069589,1.203261,3.924486718011482,15.401595999848533,-33.045036,24.541424,57.58646,3.927052634875868,2.894616308296287,33.045036,-1.325741072531803,1.9090522455925032,-12.096388,-8.507863,-1.4413623,2.1769247,4.2390504,6.6583276,2.0663779,7.189804,8.5121155,12.10064,17.245325,0.3733320634989322,0.49354003683800374,0.4935400371263955,10.357399000000001,20655.0,303343.0,164750.0,164740.0,0.6596525083391076,0.934046301376522,0.4379359999999999,57.58646,0.7653251000000001,1.3095561999999998,1.7474925,3.9286687000000002,0.6584628973183075,208529.30695967656,1.2658085890474478,1680120.2142282908,10.198617301373623,36162597.45151348,219.51315680170862,1182199145.9835062,7176.15118358326,47112666356.977936,285981.94947783137,2103676105587.1484,12769674.065722644,101044780421689.03,613359113.886664,41058.0,41048.0,16440.0,16430.5,8228.0,8219.5,1647.0,1639.0,0.056276601
train22.csv,-4.0870558653786375,-3.50774,6.811861061945083,46.4014511272436,-31.297544,19.932467,51.230011,7.943895566658055,6.42702460087658,31.297544,0.06977977540041083,-0.7171550138164524,-15.837977,-14.749515,-9.689866,0.61226004,7.5809703,10.518968,5.2509804,13.669557,14.749515,15.842229,20.021755,0.5821416623341313,0.7306704148379378,0.7306704148401909,6.4117233,16798.0,350103.0,183904.0,183895.0,0.9209035460535606,1.0511300560470451,0.76107335,51.230011,1.1990093,1.6369457,2.0706290000000003,3.8053664494,0.919800920835118,351655.39007344964,1.9122618345982743,2946248.030911047,16.021360183316823,64304209.40160996,349.6789439713421,1948988887.4254608,10598.37889787901,68663021810.09213,373381.6678544394,2654950894852.4473,14437319.638122011,109527236724926.0,595596599.8255852,45696.0,45687.5,18375.0,18367.0,9094.0,9086.0,1840.0,1832.5,0.080670606
train23.csv,4.420352608073622,6.493039,11.766261792722448,138.44491657488007,-49.762604,43.288166,93.05077,12.569185882728572,10.142173969733689,49.762604,-0.32339865362049613,0.33612736419822387,-25.255196,-18.142138449999997,-3.2095819,9.5458355,23.755371,27.657722119999743,7.4879622,22.437313,24.41015,29.278265219999934,38.656887,0.5222438903923017,0.699538383481182,0.6995383835527877,14.945098,7755.0,304651.0,163542.0,163524.5,0.9304064509329225,1.640398534241898,0.6505259999999993,93.05077,0.9821675999999995,1.6326934999999998,2.5043136475,7.419400179999998,0.9279522253267373,559200.8943970476,3.4196765279639907,9128342.78277205,55.82247787195221,334057142.1929797,2042.8568330310118,18056335300.868652,110419.75545480128,1182125659463.4531,7229043.10646694,85530998432120.7,523046995.60078585,6564775728804928.0,40145517820.2956,40864.0,40847.5,16341.0,16325.5,8178.0,8165.0,1636.0,1627.0,0.789624017
train24.csv,-4.560233086580941,-4.705155,4.285552893095039,18.365963599515254,-29.688766,21.315899,51.004665,6.2579301213310785,5.297963201480322,29.688766,0.27771102042796275,1.4184116969668588,-14.947756,-11.3549795,-7.111677,-2.4346905,2.880067,7.14888,4.8327093,9.845588,11.45277,15.0455475,19.22750438200266,0.38135997729710785,0.5000816657745765,0.5000816658823496,6.1821264,8950.0,319613.0,174129.0,174117.5,0.6372821848594374,0.9481743036436588,0.4379360000000001,51.004665,0.7653249999999998,1.1990093999999996,1.63694522,3.5842725,0.6363964812466236,222212.38127701893,1.2762208352234492,2146269.178530288,12.326556368718181,46801965.63538784,268.79529992900103,1382142110.369983,7937.985040963619,47702657579.68323,273968.19722132024,1812385502339.331,10408979.581830265,73437005646206.48,421766942.7036713,42219.0,42210.0,17373.0,17364.5,8702.0,8694.5,1740.0,1733.5,0.060708901
train25.csv,-0.6673736492651721,0.22375128,8.565881208522951,73.3743208785266,-26.64341,23.978592,50.622001999999995,8.591839643886525,5.989196802729563,26.64341,-0.272243247521711,0.49241302935053444,-23.19945,-16.77497,-4.4447317,2.4134312,14.747921,17.26499,2.9183333,15.207115,18.030315,23.19945,24.721594,0.4484084899123415,0.5682464836466692,0.5682464836653646,7.270588,32701.0,321425.0,173290.0,173276.5,0.7529146413796239,0.9425444333992636,0.5442312,50.622001999999995,0.8716210000000011,1.41159955,1.9558299999999988,4.1285035,0.7519158490890862,246618.53180470198,1.4232658889387886,1813132.061071792,10.463808197140361,38936611.056419194,224.70797284351423,1317214452.4671104,7601.806664303067,53088772777.893295,306381.8393024634,2312471381268.189,13345556.848552395,104878840680077.45,605268692.9853584,43243.0,43230.5,17326.0,17315.0,8654.0,8643.0,1732.0,1723.0,0.057598512
train26.csv,-1.4719406129912014,-1.5370278,2.4323716083067954,5.916431640896986,-19.981361,18.880144,38.861505,2.8430689068451893,2.240440761813802,19.981361,0.14922870212022196,2.548442749497237,-7.8594637,-5.1340556,-2.8380806,-0.23172343,2.7530444,5.125552,1.9452012,4.466522,5.363653,8.195356,12.451414,0.4839226505278472,0.6184670673153999,0.6184670673348855,5.884499399999999,41175.0,334320.0,177137.0,177123.0,0.7951839729385505,0.9914256606543992,0.6505260000000002,38.861505,0.9821671999999999,1.5221465245999999,1.9558307,4.0392158,0.7938456517563841,279309.95643313974,1.576926522434352,1970869.1645735742,11.127121630581993,31277349.97922199,176.58548002925644,684823485.53002,3866.3724390961083,17586340981.40736,99288.86130772039,497351488172.3981,2807944.1301942607,14991232653732.555,84637413.85213979,44235.0,44221.5,17714.0,17700.5,8855.0,8842.5,1770.0,1760.0,0.028622651
train27.csv,2.6186302409375513,3.7283022,10.947330088470157,119.844036065924,-46.995743,44.42659,91.422333,11.256165439645805,8.756864395260072,46.995743,-0.271389905952549,0.3820192595157037,-25.086185,-18.861544,-4.018488,7.550676,21.198973,24.574907,5.5863414,20.604782,22.360779,26.616837,36.417248,0.4831366973157375,0.6531868823418305,0.6531868824430943,14.621960699999999,6457.0,306989.0,162643.0,162625.0,0.8652964668822758,1.544878060277337,0.5442309999999999,91.422333,0.9779153,1.6326920000000023,2.3980186,6.756119289999999,0.8632126499843935,491609.3730356877,3.0229630932248286,7776539.780212665,47.818845689240064,285291871.61760384,1754.2928308538283,15469499062.604338,95123.74519664465,1011287587701.6484,6218524.75143212,72936310013765.3,448493835.5957897,5578301059227470.0,34301620656.279602,40598.0,40581.5,16234.0,16219.0,8127.0,8114.5,1627.0,1618.0,0.672913029
train28.csv,0.13183487870521934,0.39169762,10.870513344743236,118.16806037824077,-33.05301,29.02336,62.07637,10.871312745638589,7.44609070686622,33.05301,-0.09949016170524634,0.6741078393513735,-28.58436,-20.875837,-5.0336065,4.2991076,21.344597,23.287674,4.608426,21.313772,23.270664,28.58436,29.893917,0.37498959976012153,0.5067745461439905,0.5067745461539847,8.367553999999998,27092.0,305616.0,166491.0,166480.0,0.6556017896967162,0.9279985492090876,0.43368430000000036,62.07637,0.765326,1.4115994999999995,1.9558300000000006,3.703323020000001,0.6544737542737925,205701.8649526791,1.2355950561789952,2145656.1220104583,12.88837170837613,78633412.64623842,472.3294849005191,3955281730.035322,23758.299675848884,215943840010.9781,1297115.8097728142,12187085399993.625,73204501.44157632,699885009405394.2,4204018557.216448,41608.0,41597.5,16634.0,16625.0,8309.0,8301.0,1665.0,1660.0,0.159309086
train29.csv,2.539481377924611,0.9970485,8.541671533119072,72.9601525796967,-23.306274,28.531746,51.83802,8.911179397168624,5.937069165350891,28.531746,0.33906792791489065,0.8885279401491131,-16.035686,-13.977812,0.12968008,6.7369866,21.057068,24.632837,2.0472445,15.533974,21.057068,24.632837,26.68646,0.42016722500974507,0.5311553961468267,0.5311553961780384,4.6599795,14837.0,322346.0,176425.0,176410.5,0.692752480662854,0.7563023920994628,0.5442312,51.83802,0.8716202000000001,1.1990093999999996,1.6326929999999997,3.2568834000000013,0.6920425871204889,181362.8587821868,1.0280729252634442,1156543.2300727905,6.55597728067655,28756920.668582924,163.0113891666478,1111779962.2782803,6302.232363029866,48371340756.6902,274197.6285804428,2198308986351.0322,12461327.337947754,102126135762650.55,578911888.8198296,43511.0,43497.5,17616.0,17603.0,8735.0,8725.5,1764.0,1759.0,0.045191049
